Subject,Method,stream_mode,block_length,accuracy,macro_f1,single_class_batch_ratio,max_class_ratio,imbalance
S7,OFTTA,original,,0.5840909090909091,0.5283991602640062,,,
S7,DynaMixEMATent,original,,0.9340909090909091,0.9042392988921036,0.7142857142857143,0.9397321428571429,0.6063988095238095
S7,RealisticTTA,original,,0.9931818181818182,0.9940158538884654,0.7142857142857143,0.9397321428571429,
S8,Source,original,,0.5633484162895928,0.46128687214527275,,,
S8,Tent,original,,0.2986425339366516,0.2507437434062172,,,
S8,OFTTA,original,,0.4004524886877828,0.31545168694196773,,,
S8,DynaMixEMATent,original,,0.5361990950226244,0.47157264686214534,0.7142857142857143,0.9241071428571429,0.5907738095238095
S8,RealisticTTA,original,,0.38687782805429866,0.3480703468490474,0.7142857142857143,0.9241071428571429,
S9,Source,original,,0.826879271070615,0.5884925201380898,,,
S9,Tent,original,,0.48291571753986334,0.43359122583595705,,,
S9,OFTTA,original,,0.5968109339407744,0.5228653569504877,,,
S9,DynaMixEMATent,original,,0.8041002277904328,0.5801059777036724,0.7142857142857143,0.9129464285714286,0.5796130952380951
S9,RealisticTTA,original,,0.7403189066059226,0.5503077525171666,0.7142857142857143,0.9129464285714286,
